BP1,EU582611.1_Skistodiaptomus_reighardi,82.542,653,114,0,17,669,6,658,0.0,668
BP1,EU582611.1_Skistodiaptomus_reighardi,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,OP830290.1_Skistodiaptomus_reighardi,82.542,653,114,0,17,669,6,658,0.0,668
BP1,OP830290.1_Skistodiaptomus_reighardi,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,AY275442.1_Skistodiaptomus_reighardi,82.389,653,115,0,17,669,6,658,0.0,664
BP1,AY275442.1_Skistodiaptomus_reighardi,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,OP829965.1_Skistodiaptomus_reighardi,82.389,653,115,0,17,669,6,658,0.0,664
BP1,OP829965.1_Skistodiaptomus_reighardi,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,OP830261.1_Skistodiaptomus_reighardi,82.389,653,115,0,17,669,6,658,0.0,664
BP1,OP830261.1_Skistodiaptomus_reighardi,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,OP830085.1_Skistodiaptomus_reighardi,82.389,653,115,0,17,669,6,658,0.0,664
BP1,OP830085.1_Skistodiaptomus_reighardi,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU825133.1_Skistodiaptomus_reighardi,83.495,618,102,0,21,638,1,618,0.0,659
BP1,EU825133.1_Skistodiaptomus_reighardi,100.000,12,0,0,666,677,247,258,5.7,22.9
BP1,OP830112.1_Skistodiaptomus_reighardi,82.236,653,116,0,17,669,6,658,0.0,659
BP1,OP830112.1_Skistodiaptomus_reighardi,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU582601.1_Skistodiaptomus_pallidus,82.236,653,116,0,17,669,6,658,0.0,659
BP1,EU582601.1_Skistodiaptomus_pallidus,93.333,15,1,0,664,678,141,155,5.7,23.8
BP1,EU582610.1_Skistodiaptomus_reighardi,82.236,653,116,0,17,669,6,658,0.0,659
BP1,EU582610.1_Skistodiaptomus_reighardi,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,OP829913.1_Skistodiaptomus_reighardi,82.236,653,116,0,17,669,6,658,0.0,659
BP1,OP829913.1_Skistodiaptomus_reighardi,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU582600.1_Skistodiaptomus_pallidus,82.083,653,117,0,17,669,6,658,0.0,655
BP1,EU582600.1_Skistodiaptomus_pallidus,93.333,15,1,0,664,678,141,155,5.7,23.8
BP1,EU582602.1_Skistodiaptomus_pallidus,82.083,653,117,0,17,669,6,658,0.0,655
BP1,EU582602.1_Skistodiaptomus_pallidus,93.333,15,1,0,664,678,141,155,5.7,23.8
BP1,OP830080.1_Skistodiaptomus_reighardi,82.083,653,117,0,17,669,6,658,0.0,655
BP1,OP830080.1_Skistodiaptomus_reighardi,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,AY275437.1_Skistodiaptomus_carolinensis,83.034,613,104,0,17,629,5,617,0.0,649
BP1,AY275437.1_Skistodiaptomus_carolinensis,93.333,15,1,0,62,76,67,53,5.7,23.8
BP1,AY275437.1_Skistodiaptomus_carolinensis,85.000,20,3,0,649,668,73,54,5.7,23.8
BP1,AY275437.1_Skistodiaptomus_carolinensis,100.000,12,0,0,666,677,255,266,5.7,22.9
BP1,EU825105.1_Skistodiaptomus_pallidus,82.205,635,113,0,40,674,1,635,0.0,640
BP1,EU825118.1_Skistodiaptomus_pallidus,82.047,635,114,0,40,674,1,635,0.0,637
BP1,EU825122.1_Skistodiaptomus_pallidus,82.047,635,114,0,40,674,1,635,0.0,636
BP1,EU825122.1_Skistodiaptomus_pallidus,93.333,15,1,0,664,678,113,127,5.7,23.8
BP1,EU825123.1_Skistodiaptomus_pallidus,81.890,635,115,0,40,674,1,635,0.0,631
BP1,EU825123.1_Skistodiaptomus_pallidus,93.333,15,1,0,664,678,113,127,5.7,23.8
BP1,EU825124.1_Skistodiaptomus_pallidus,81.890,635,115,0,40,674,1,635,0.0,631
BP1,EU825124.1_Skistodiaptomus_pallidus,93.333,15,1,0,664,678,113,127,5.7,23.8
BP1,AY275440.1_Skistodiaptomus_pallidus,81.164,653,123,0,17,669,5,657,0.0,627
BP1,MG449059.1_Skistodiaptomus_pallidus,81.164,653,123,0,17,669,6,658,0.0,627
BP1,MG449506.1_Skistodiaptomus_pallidus,81.164,653,123,0,17,669,6,658,0.0,627
BP1,MG450131.1_Skistodiaptomus_pallidus,81.164,653,123,0,17,669,6,658,0.0,627
BP1,EU582596.1_Skistodiaptomus_pallidus,81.164,653,123,0,17,669,6,658,0.0,627
BP1,EU582597.1_Skistodiaptomus_pallidus,81.164,653,123,0,17,669,6,658,0.0,627
BP1,EU582598.1_Skistodiaptomus_pallidus,81.164,653,123,0,17,669,6,658,0.0,627
BP1,EU582599.1_Skistodiaptomus_pallidus,81.164,653,123,0,17,669,6,658,0.0,627
BP1,MG450145.1_Skistodiaptomus_pallidus,81.164,653,123,0,17,669,6,658,0.0,627
BP1,EU825104.1_Skistodiaptomus_pallidus,81.575,635,117,0,40,674,1,635,0.0,624
BP1,AY275438.1_Skistodiaptomus_mississippiensis,81.011,653,124,0,17,669,6,658,0.0,623
BP1,AY275438.1_Skistodiaptomus_mississippiensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU825103.1_Skistodiaptomus_pallidus,81.260,635,119,0,40,674,1,635,0.0,623
BP1,EU825102.1_Skistodiaptomus_pallidus,81.575,635,117,0,40,674,1,635,3.35e-180,622
BP1,EU825108.1_Skistodiaptomus_pallidus,81.417,635,118,0,40,674,1,635,1.17e-179,620
BP1,EU582579.1_Skistodiaptomus_mississippiensis,80.858,653,125,0,17,669,6,658,4.08e-179,618
BP1,EU582579.1_Skistodiaptomus_mississippiensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU825110.1_Skistodiaptomus_pallidus,81.102,635,120,0,40,674,1,635,4.97e-178,614
BP1,EU825125.1_Skistodiaptomus_pallidus,81.260,635,119,0,40,674,1,635,1.73e-177,613
BP1,EU825109.1_Skistodiaptomus_pallidus,80.945,635,121,0,40,674,1,635,6.05e-177,610
BP1,MZ964919.1_Skistodiaptomus_reighardi,80.975,636,121,0,34,669,1,636,2.57e-175,606
BP1,MZ964919.1_Skistodiaptomus_reighardi,100.000,12,0,0,288,299,563,552,5.7,22.9
BP1,EU825107.1_Skistodiaptomus_pallidus,80.945,635,121,0,40,674,1,635,8.98e-175,604
BP1,EU825111.1_Skistodiaptomus_pallidus,80.945,635,121,0,40,674,1,635,8.98e-175,604
BP1,EU825113.1_Skistodiaptomus_pallidus,80.945,635,121,0,40,674,1,635,8.98e-175,604
BP1,EU825114.1_Skistodiaptomus_pallidus,80.945,635,121,0,40,674,1,635,8.98e-175,604
BP1,EU825115.1_Skistodiaptomus_pallidus,80.945,635,121,0,40,674,1,635,8.98e-175,604
BP1,EU825116.1_Skistodiaptomus_pallidus,80.945,635,121,0,40,674,1,635,8.98e-175,604
BP1,EU825126.1_Skistodiaptomus_pallidus,80.945,635,121,0,40,674,1,635,8.98e-175,604
BP1,EU825127.1_Skistodiaptomus_pallidus,80.945,635,121,0,40,674,1,635,8.98e-175,604
BP1,EU825128.1_Skistodiaptomus_pallidus,80.945,635,121,0,40,674,1,635,8.98e-175,604
BP1,EU825106.1_Skistodiaptomus_pallidus,80.945,635,121,0,40,674,1,635,8.98e-175,604
BP1,EU825112.1_Skistodiaptomus_pallidus,80.945,635,121,0,40,674,1,635,8.98e-175,604
BP1,EU825117.1_Skistodiaptomus_pallidus,80.945,635,121,0,40,674,1,635,8.98e-175,604
BP1,MZ964931.1_Skistodiaptomus_pallidus,80.787,635,122,0,35,669,1,635,1.09e-173,600
BP1,MZ964918.1_Skistodiaptomus_pallidus,80.666,631,122,0,39,669,1,631,1.62e-171,592
BP1,MZ964920.1_Skistodiaptomus_reighardi,80.569,633,123,0,37,669,1,633,5.67e-171,591
BP1,MZ964920.1_Skistodiaptomus_reighardi,100.000,12,0,0,288,299,560,549,5.7,22.9
BP1,MZ964925.1_Skistodiaptomus_sp,81.250,608,114,0,62,669,9,616,6.90e-170,587
BP1,MZ964925.1_Skistodiaptomus_sp,100.000,12,0,0,288,299,543,532,5.7,22.9
BP1,MZ964917.1_Skistodiaptomus_pallidus,80.609,624,121,0,46,669,3,626,8.41e-169,584
BP1,MG448767.1_Skistodiaptomus_oregonensis,79.173,653,136,0,17,669,4,656,1.85e-164,569
BP1,MG448767.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,63,52,5.7,22.9
BP1,MG448767.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,254,265,5.7,22.9
BP1,EU582584.1_Skistodiaptomus_oregonensis,79.173,653,136,0,17,669,6,658,1.85e-164,569
BP1,EU582584.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU582584.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,EU582585.1_Skistodiaptomus_oregonensis,79.173,653,136,0,17,669,6,658,1.85e-164,569
BP1,EU582585.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU582585.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,MG449292.1_Skistodiaptomus_oregonensis,79.173,653,136,0,17,669,2,654,1.85e-164,569
BP1,MG449292.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,61,50,5.7,22.9
BP1,MG449292.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,252,263,5.7,22.9
BP1,MG450049.1_Skistodiaptomus_oregonensis,79.141,652,136,0,18,669,1,652,6.47e-164,568
BP1,MG450049.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,59,48,5.7,22.9
BP1,MG450049.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,250,261,5.7,22.9
BP1,OP830239.1_Skistodiaptomus_oregonensis,79.020,653,137,0,17,669,6,658,7.88e-163,564
BP1,OP830239.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,OP830239.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,EU582582.1_Skistodiaptomus_oregonensis,79.020,653,137,0,17,669,6,658,7.88e-163,564
BP1,EU582582.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU582582.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,OP830126.1_Skistodiaptomus_oregonensis,79.020,653,137,0,17,669,6,658,7.88e-163,564
BP1,OP830126.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,MG448854.1_Skistodiaptomus_oregonensis,79.283,642,133,0,28,669,1,642,2.75e-162,563
BP1,MG448854.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,49,38,5.7,22.9
BP1,MG448854.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,240,251,5.7,22.9
BP1,OP830045.1_Skistodiaptomus_oregonensis,78.867,653,138,0,17,669,6,658,9.60e-162,560
BP1,OP830045.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,OP830045.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,OP830150.1_Skistodiaptomus_oregonensis,78.867,653,138,0,17,669,6,658,9.60e-162,560
BP1,OP830150.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,OP830150.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,EU582581.1_Skistodiaptomus_oregonensis,78.867,653,138,0,17,669,6,658,9.60e-162,560
BP1,EU582581.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU582581.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,EU582586.1_Skistodiaptomus_oregonensis,78.867,653,138,0,17,669,6,658,9.60e-162,560
BP1,EU582586.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU582586.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,EU582592.1_Skistodiaptomus_oregonensis,78.867,653,138,0,17,669,6,658,9.60e-162,560
BP1,EU582592.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU582592.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,EU582593.1_Skistodiaptomus_oregonensis,78.867,653,138,0,17,669,6,658,9.60e-162,560
BP1,EU582593.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU582593.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,MG448921.1_Skistodiaptomus_oregonensis,79.128,642,134,0,25,666,2,643,3.35e-161,558
BP1,MG448921.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,53,42,5.7,22.9
BP1,MG448921.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,244,255,5.7,22.9
BP1,EU582583.1_Skistodiaptomus_oregonensis,78.802,651,138,0,19,669,8,658,1.17e-160,556
BP1,EU582583.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU582583.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,EU582580.1_Skistodiaptomus_oregonensis,78.714,653,139,0,17,669,6,658,4.08e-160,555
BP1,EU582580.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU582580.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,OP830169.1_Skistodiaptomus_oregonensis,78.714,653,139,0,17,669,6,658,4.08e-160,555
BP1,OP830169.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,OP830169.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,EU582590.1_Skistodiaptomus_oregonensis,78.560,653,140,0,17,669,6,658,4.97e-159,551
BP1,EU582590.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU582590.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,EU582591.1_Skistodiaptomus_oregonensis,78.560,653,140,0,17,669,6,658,4.97e-159,551
BP1,EU582591.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU582591.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,KM611575.1_Skistodiaptomus_oregonensis,78.234,657,143,0,13,669,2,658,7.38e-157,545
BP1,KM611575.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,KM611575.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,KM611481.1_Skistodiaptomus_oregonensis,78.082,657,144,0,13,669,2,658,8.99e-156,540
BP1,KM611481.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,KM611481.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,KM611778.1_Skistodiaptomus_oregonensis,78.082,657,144,0,13,669,2,658,8.99e-156,540
BP1,KM611778.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,KM611778.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,EU582588.1_Skistodiaptomus_oregonensis,78.082,657,144,0,13,669,2,658,8.99e-156,540
BP1,EU582588.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU582588.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,EU582589.1_Skistodiaptomus_oregonensis,78.082,657,144,0,13,669,2,658,8.99e-156,540
BP1,EU582589.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU582589.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,AY275439.1_Skistodiaptomus_oregonensis,78.082,657,144,0,13,669,2,658,8.99e-156,540
BP1,AY275439.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,AY275439.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,MG450128.1_Skistodiaptomus_oregonensis,78.349,642,139,0,17,658,4,645,3.82e-154,535
BP1,MG450128.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,63,52,5.7,22.9
BP1,MG450128.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,254,265,5.7,22.9
BP1,MG315696.1_Skistodiaptomus_oregonensis,77.930,657,145,0,13,669,2,658,3.82e-154,535
BP1,MG315696.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,MG315696.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,EU582587.1_Skistodiaptomus_oregonensis,77.778,657,146,0,13,669,2,658,4.66e-153,531
BP1,EU582587.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,EU582587.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,MG313159.1_Skistodiaptomus_oregonensis,77.778,657,146,0,13,669,2,658,4.66e-153,531
BP1,MG313159.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,KM611585.1_Skistodiaptomus_oregonensis,77.778,657,146,0,13,669,2,658,4.66e-153,531
BP1,KM611585.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,65,54,5.7,22.9
BP1,KM611585.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,256,267,5.7,22.9
BP1,MG450042.1_Skistodiaptomus_oregonensis,78.723,564,120,0,64,627,1,564,7.39e-138,480
BP1,MG450042.1_Skistodiaptomus_oregonensis,100.000,12,0,0,65,76,13,2,5.7,22.9
BP1,MG450042.1_Skistodiaptomus_oregonensis,100.000,12,0,0,666,677,204,215,5.7,22.9
BP1,OP830097.1_Limnocalanus_macrurus,76.451,603,142,0,12,614,1,603,3.58e-129,452
BP2,AY275441.1_Skistodiaptomus_pygmaeus,97.416,658,17,0,14,671,1,658,0.0,1116
BP2,AY275441.1_Skistodiaptomus_pygmaeus,100.000,12,0,0,67,78,65,54,5.7,22.9
BP2,EU582604.1_Skistodiaptomus_pygmaeus,92.705,658,48,0,14,671,1,658,0.0,976
BP2,EU582604.1_Skistodiaptomus_pygmaeus,85.000,20,3,0,366,385,291,272,5.7,23.8
BP2,EU582604.1_Skistodiaptomus_pygmaeus,100.000,12,0,0,67,78,65,54,5.7,22.9
BP2,EU582604.1_Skistodiaptomus_pygmaeus,100.000,12,0,0,668,679,256,267,5.7,22.9
BP2,EU582605.1_Skistodiaptomus_pygmaeus,92.401,658,50,0,14,671,1,658,0.0,967
BP2,EU582605.1_Skistodiaptomus_pygmaeus,85.000,20,3,0,366,385,291,272,5.7,23.8
BP2,EU582605.1_Skistodiaptomus_pygmaeus,100.000,12,0,0,67,78,65,54,5.7,22.9
BP2,EU582605.1_Skistodiaptomus_pygmaeus,100.000,12,0,0,668,679,256,267,5.7,22.9
BP2,EU582606.1_Skistodiaptomus_pygmaeus,92.097,658,52,0,14,671,1,658,0.0,958
BP2,EU582606.1_Skistodiaptomus_pygmaeus,85.000,20,3,0,366,385,291,272,5.7,23.8
BP2,EU582606.1_Skistodiaptomus_pygmaeus,100.000,12,0,0,67,78,65,54,5.7,22.9
BP2,EU582606.1_Skistodiaptomus_pygmaeus,100.000,12,0,0,668,679,256,267,5.7,22.9
BP2,EU582607.1_Skistodiaptomus_pygmaeus,92.097,658,52,0,14,671,1,658,0.0,958
BP2,EU582607.1_Skistodiaptomus_pygmaeus,85.000,20,3,0,366,385,291,272,5.7,23.8
BP2,EU582607.1_Skistodiaptomus_pygmaeus,100.000,12,0,0,67,78,65,54,5.7,22.9
BP2,EU582607.1_Skistodiaptomus_pygmaeus,100.000,12,0,0,668,679,256,267,5.7,22.9
BP2,EU582609.1_Skistodiaptomus_pygmaeus,91.641,658,55,0,14,671,1,658,0.0,945
BP2,EU582609.1_Skistodiaptomus_pygmaeus,85.000,20,3,0,366,385,291,272,5.7,23.8
BP2,EU582609.1_Skistodiaptomus_pygmaeus,100.000,12,0,0,67,78,65,54,5.7,22.9
BP2,EU582609.1_Skistodiaptomus_pygmaeus,100.000,12,0,0,668,679,256,267,5.7,22.9
BP2,EU582603.1_Skistodiaptomus_pygmaeus,91.489,658,56,0,14,671,1,658,0.0,940
BP2,EU582603.1_Skistodiaptomus_pygmaeus,85.000,20,3,0,366,385,291,272,5.7,23.8
BP2,EU582603.1_Skistodiaptomus_pygmaeus,100.000,12,0,0,67,78,65,54,5.7,22.9
BP2,EU582608.1_Skistodiaptomus_pygmaeus,91.489,658,56,0,14,671,1,658,0.0,940
